function,category,original_line,current_line,cpp_locations
function_41a4d0,unchanged_decompiled_body,40190,39531,
function_41a680,unchanged_decompiled_body,40261,39602,
function_41a77e,unchanged_decompiled_body,40330,39671,
function_41a7bd,unchanged_decompiled_body,40348,39689,
function_41a820,unchanged_decompiled_body,40374,39715,
function_41a850,unchanged_decompiled_body,40385,39726,
function_41a890,unchanged_decompiled_body,40397,39738,
function_41a910,unchanged_decompiled_body,40419,39760,
function_41a950,modified_nonempty_body,40440,39781,
function_41db20,unchanged_decompiled_body,40547,39892,
function_41abc0,unchanged_decompiled_body,40568,39913,
function_41ad10,unchanged_decompiled_body,40646,39991,
function_41ae60,unchanged_decompiled_body,40724,40069,
function_41af90,unchanged_decompiled_body,40770,40115,
function_41b0c0,unchanged_decompiled_body,40814,40159,
function_41b220,unchanged_decompiled_body,40886,40231,
function_41b380,unchanged_decompiled_body,40958,40303,
function_41b460,modified_nonempty_body,40991,40336,
function_41b550,unchanged_decompiled_body,41023,40369,
function_41b640,unchanged_decompiled_body,41052,40398,
function_41b790,unchanged_decompiled_body,41130,40476,
function_41b7c0,unchanged_decompiled_body,41143,40489,
function_41d520,unchanged_decompiled_body,41506,40852,
function_41bc30,unchanged_decompiled_body,41760,41106,
function_41c7b0,modified_nonempty_body,43628,42974,
function_41c870,unchanged_decompiled_body,43677,43023,
function_41d570,unchanged_decompiled_body,45751,45097,
function_41d5c0,modified_nonempty_body,45788,45134,
function_41d610,unchanged_decompiled_body,45804,45150,
function_41d630,unchanged_decompiled_body,45812,45158,
function_41d770,unchanged_decompiled_body,45921,45267,
function_41d9b0,unchanged_decompiled_body,46170,45516,
function_41da60,unchanged_decompiled_body,46187,45533,
function_41dbc0,unchanged_decompiled_body,46338,45684,
function_41dc80,modified_nonempty_body,46351,45697,
function_41de70,modified_nonempty_body,46475,45821,
function_41df30,original_short_body,46542,45888,
function_41df40,original_short_body,46550,45896,
function_41df50,original_short_body,46558,45904,
function_41df60,original_short_body,46564,45910,
function_41df70,modified_nonempty_body,46570,45916,
function_41e0c0,modified_nonempty_body,46708,46054,
function_41e190,unchanged_decompiled_body,46735,46081,
function_41e1e0,unchanged_decompiled_body,46755,46101,
function_41e200,unchanged_decompiled_body,46772,46118,
function_41e260,cpp_address_replacement,46791,,src/squirrel/squirrel_native_calls.cpp:107
function_48ce00,modified_nonempty_body,46794,181043,src/squirrel/squirrel_legacy_api.cpp:344
function_41e2c0,cpp_address_replacement,46805,,src/squirrel/squirrel_native_calls.cpp:108
function_41e320,unchanged_decompiled_body,46820,46143,
function_41e390,modified_nonempty_body,46838,46161,
function_41e790,modified_nonempty_body,47036,46359,
function_41ea50,unchanged_decompiled_body,47087,46410,
function_41eca0,unchanged_decompiled_body,47275,46598,
function_41eed0,unchanged_decompiled_body,47373,46696,
function_41ef20,unchanged_decompiled_body,47398,46721,
function_41ef50,unchanged_decompiled_body,47414,46737,
function_41efb0,modified_nonempty_body,47477,46800,
function_41eff0,unchanged_decompiled_body,47493,46829,
function_41f580,unchanged_decompiled_body,47636,46972,
function_41f800,unchanged_decompiled_body,47765,47101,
function_41f990,unchanged_decompiled_body,47908,47244,
function_41fbd0,unchanged_decompiled_body,48183,47519,
function_41fe90,original_short_body,48313,47649,
function_41fea0,modified_nonempty_body,48319,47655,
function_41fef0,original_short_body,48336,47672,
function_41ff00,original_short_body,48342,47678,
function_41ff10,unchanged_decompiled_body,48348,47684,
function_41ffe0,unchanged_decompiled_body,48371,47707,
function_4200e0,unchanged_decompiled_body,48398,47734,
function_4204f0,unchanged_decompiled_body,48769,48105,
function_420530,unchanged_decompiled_body,48787,48123,
function_4205b0,unchanged_decompiled_body,48817,48153,
function_4206d0,unchanged_decompiled_body,48876,48212,
function_420740,unchanged_decompiled_body,48908,48244,
function_4207c0,unchanged_decompiled_body,48924,48260,
function_4207e0,original_short_body,48932,48268,
function_4207f0,unchanged_decompiled_body,48940,48276,
function_420830,unchanged_decompiled_body,48960,48296,
function_420900,unchanged_decompiled_body,49004,48340,
function_420980,unchanged_decompiled_body,49039,48375,
function_4209b0,unchanged_decompiled_body,49053,48389,
function_420a10,unchanged_decompiled_body,49081,48417,
function_420a30,unchanged_decompiled_body,49092,48428,
function_420a80,unchanged_decompiled_body,49117,48453,
function_420a90,unchanged_decompiled_body,49126,48462,
function_420b20,unchanged_decompiled_body,49150,48486,
function_420b90,unchanged_decompiled_body,49172,48508,
function_420dc0,unchanged_decompiled_body,49321,48657,
function_420e40,unchanged_decompiled_body,49332,48668,
function_420ec0,unchanged_decompiled_body,49343,48679,
function_420f40,unchanged_decompiled_body,49354,48690,
function_420fc0,unchanged_decompiled_body,49365,48701,
function_4211d0,unchanged_decompiled_body,49638,48974,
function_4213d0,unchanged_decompiled_body,49791,49127,
function_421440,unchanged_decompiled_body,49800,49136,
function_421495,original_short_body,49819,49155,
function_4214a0,unchanged_decompiled_body,49825,49161,
function_4215af,unchanged_decompiled_body,49887,49223,
function_4216a0,unchanged_decompiled_body,50048,49384,
function_421860,modified_nonempty_body,50084,49420,
function_421dc0,unchanged_decompiled_body,50478,49814,
function_421e40,unchanged_decompiled_body,50529,49865,
function_4220c0,unchanged_decompiled_body,50718,50054,
function_422130,unchanged_decompiled_body,50807,50143,
function_422190,modified_nonempty_body,50892,50228,
function_422410,unchanged_decompiled_body,51231,50567,
function_4224b0,unchanged_decompiled_body,51290,50626,
function_422500,unchanged_decompiled_body,51324,50660,
function_422550,unchanged_decompiled_body,51343,50679,
function_422690,unchanged_decompiled_body,51389,50725,
function_4227d0,unchanged_decompiled_body,51435,50771,
function_422910,unchanged_decompiled_body,51481,50817,
function_422a60,unchanged_decompiled_body,51527,50863,
function_422b40,unchanged_decompiled_body,51547,50883,
function_422c20,unchanged_decompiled_body,51567,50903,
function_422d00,unchanged_decompiled_body,51587,50923,
function_422de0,unchanged_decompiled_body,51607,50943,
function_422ec0,unchanged_decompiled_body,51627,50963,
function_422fc0,unchanged_decompiled_body,51647,50983,
function_4230a0,unchanged_decompiled_body,51681,51017,
function_4231e0,unchanged_decompiled_body,51790,51126,
function_423350,unchanged_decompiled_body,51935,51271,
function_423430,unchanged_decompiled_body,52010,51346,
function_423560,unchanged_decompiled_body,52092,51428,
function_423620,unchanged_decompiled_body,52132,51468,
function_423640,modified_nonempty_body,52142,51478,
function_4236d4,original_short_body,52163,51499,
function_4236dc,unchanged_decompiled_body,52169,51505,
function_423700,unchanged_decompiled_body,52179,51515,
function_423757,unchanged_decompiled_body,52190,51526,
function_42376a,unchanged_decompiled_body,52199,51535,
function_423790,unchanged_decompiled_body,52209,51545,
function_4237b0,unchanged_decompiled_body,52216,51552,
function_423990,unchanged_decompiled_body,52478,51814,
function_423be0,unchanged_decompiled_body,52748,52084,
function_423cf0,unchanged_decompiled_body,52796,52132,
function_423d60,unchanged_decompiled_body,52813,52149,
function_423dd0,unchanged_decompiled_body,52829,52165,
function_423e70,unchanged_decompiled_body,52846,52182,
function_423f00,unchanged_decompiled_body,52867,52203,
function_423f50,unchanged_decompiled_body,52881,52217,
function_423f90,original_short_body,52889,52225,
function_423fd0,unchanged_decompiled_body,52895,52231,
function_424060,unchanged_decompiled_body,52916,52252,
function_4240f0,unchanged_decompiled_body,52937,52273,
function_424180,unchanged_decompiled_body,52958,52294,
function_4241f9,unchanged_decompiled_body,52979,52315,
function_424280,unchanged_decompiled_body,52996,52332,
function_424320,unchanged_decompiled_body,53015,52351,
function_424350,unchanged_decompiled_body,53047,52383,
function_424430,unchanged_decompiled_body,53076,52412,
function_4247f0,unchanged_decompiled_body,53085,52421,
function_424f60,unchanged_decompiled_body,53103,52439,
function_424640,unchanged_decompiled_body,53138,52474,
function_4248e0,unchanged_decompiled_body,53145,52481,
function_424720,unchanged_decompiled_body,53158,52494,
function_4249d0,unchanged_decompiled_body,53301,52637,
function_424bb0,unchanged_decompiled_body,53383,52719,
function_424d60,unchanged_decompiled_body,53454,52790,
function_424da0,unchanged_decompiled_body,53474,52810,
function_425030,unchanged_decompiled_body,53631,52967,
function_4250e0,unchanged_decompiled_body,53663,52999,
function_4252d0,original_short_body,53734,53070,
function_4252e0,unchanged_decompiled_body,53740,53076,
function_4252f0,original_short_body,53747,53083,
function_425300,unchanged_decompiled_body,53755,53091,
function_425320,unchanged_decompiled_body,53770,53106,
function_425350,modified_nonempty_body,53789,53125,
function_4253d0,unchanged_decompiled_body,53801,53137,
function_425420,unchanged_decompiled_body,53827,53163,
function_425510,unchanged_decompiled_body,53915,53251,
function_4255e0,unchanged_decompiled_body,53988,53324,
function_4258a0,original_short_body,54118,53454,
function_4258b0,modified_nonempty_body,54124,53460,
function_425900,original_short_body,54141,53477,
function_425910,unchanged_decompiled_body,54147,53483,
function_4259e0,unchanged_decompiled_body,54176,53512,
function_425ae0,unchanged_decompiled_body,54201,53537,
function_425ef0,unchanged_decompiled_body,54572,53908,
function_426090,unchanged_decompiled_body,54608,53944,
function_425fd0,unchanged_decompiled_body,54617,53953,
function_426030,unchanged_decompiled_body,54667,54003,
function_426060,unchanged_decompiled_body,54679,54015,
function_4260d0,unchanged_decompiled_body,54713,54049,
function_426120,unchanged_decompiled_body,54740,54076,
function_4261f0,unchanged_decompiled_body,54781,54117,
function_426250,unchanged_decompiled_body,54805,54141,
function_426390,unchanged_decompiled_body,54851,54187,
function_4263c0,original_short_body,54875,54211,
function_4263e0,unchanged_decompiled_body,54881,54217,
function_426470,unchanged_decompiled_body,54902,54238,
function_426500,unchanged_decompiled_body,54923,54259,
function_426530,original_short_body,54959,54295,
function_426540,unchanged_decompiled_body,54967,54303,
function_426560,unchanged_decompiled_body,54981,54317,
function_4265e0,unchanged_decompiled_body,55013,54349,
function_426650,unchanged_decompiled_body,55042,54378,
function_426740,unchanged_decompiled_body,55078,54414,
function_426840,modified_nonempty_body,55139,54475,
function_4269f0,unchanged_decompiled_body,55204,54540,
function_426b30,original_short_body,55280,54616,
function_426b40,modified_nonempty_body,55286,54622,
function_426b90,original_short_body,55303,54639,
function_426ba0,unchanged_decompiled_body,55309,54645,
function_426c70,unchanged_decompiled_body,55337,54673,
function_426d70,unchanged_decompiled_body,55362,54698,
function_4271b0,unchanged_decompiled_body,55733,55069,
function_4272f0,original_short_body,55778,55114,
function_427310,unchanged_decompiled_body,55784,55120,
function_4273a0,unchanged_decompiled_body,55805,55141,
function_427520,original_short_body,55873,55209,
function_427530,modified_nonempty_body,55881,55470,
function_427610,unchanged_decompiled_body,55919,55509,
function_427750,modified_nonempty_body,55995,55585,
function_427950,replacement_mapping_unresolved,56034,,
function_428000,modified_nonempty_body,56668,57331,
function_428150,unchanged_decompiled_body,56690,57364,
function_428720,unchanged_decompiled_body,57160,57834,
function_4289c0,modified_nonempty_body,57460,58134,
function_428af0,unchanged_decompiled_body,57612,58286,
function_428bd0,unchanged_decompiled_body,57746,58420,
function_428cc0,unchanged_decompiled_body,57882,58556,
function_428f80,original_short_body,58012,58686,
function_428f90,modified_nonempty_body,58018,58692,
function_428fe0,original_short_body,58035,58709,
function_428ff0,modified_nonempty_body,58041,58715,
function_4290c0,unchanged_decompiled_body,58064,58738,
function_4291c0,unchanged_decompiled_body,58091,58765,
function_4295d0,unchanged_decompiled_body,58461,59135,
function_429630,unchanged_decompiled_body,58511,59185,
function_4296a0,unchanged_decompiled_body,58544,59218,
function_429720,unchanged_decompiled_body,58583,59257,
function_429780,unchanged_decompiled_body,58613,59287,
function_4297e0,unchanged_decompiled_body,58640,59314,
function_429840,unchanged_decompiled_body,58669,59343,
function_4298a0,unchanged_decompiled_body,58696,59370,
function_4298d0,unchanged_decompiled_body,58708,59382,
function_429910,unchanged_decompiled_body,58737,59411,
function_429920,unchanged_decompiled_body,58744,59418,
function_4299c0,modified_nonempty_body,58883,59557,
function_429c20,unchanged_decompiled_body,59255,59929,
function_429c70,modified_nonempty_body,59292,59966,
function_429cb0,unchanged_decompiled_body,59323,59971,
function_429d10,unchanged_decompiled_body,59357,60005,
function_429d70,unchanged_decompiled_body,59376,60024,
function_429d90,unchanged_decompiled_body,59397,60045,
function_429de0,unchanged_decompiled_body,59449,60097,
function_429e00,unchanged_decompiled_body,59470,60118,
function_429f40,unchanged_decompiled_body,59516,60164,
function_42a080,unchanged_decompiled_body,59562,60210,
function_42a1d0,unchanged_decompiled_body,59608,60256,
function_42a310,unchanged_decompiled_body,59654,60302,
function_42a3e0,unchanged_decompiled_body,59729,60377,
function_42a510,unchanged_decompiled_body,59814,60462,
function_42a530,original_short_body,59823,60471,
function_42a570,original_short_body,59829,60477,
function_42a5a0,original_short_body,59835,60483,
function_42a5c0,unchanged_decompiled_body,59841,60489,
function_42a7a0,unchanged_decompiled_body,60094,60742,
function_42a800,unchanged_decompiled_body,60123,60771,
function_42a900,unchanged_decompiled_body,60175,60823,
